ECU Absolute Time,Atmospheric Pressure,Inclination Switch,Fault Code Count,Ignition Coil Current Diagnosis,Fault Light Mileage,Ignition Advance Angle,Idling Correction Ignition Angle,Fuel Injection Prohibition Mode,Injection Mode,Bypass Delay Correction,ABV Opening,ABV Idling Correction,Lambda Setting,Air-Fuel Ratio Rich,Closed Loop Control,Air Flow,Throttle Valve Air Flow,Intake Manifold Pressure,Intake Manifold Front Pressure,MFF_AD_ADD_MMV_REL,MFF_AD_FAC_MMV_REL,MFF_AD_ADD_MMV,MFF_AD_FAC_MMV,Fuel Injection Quantity,MFF_WUP_COR,Ignition Mode,Engine RPM,Engine RPM Limit,Idling Target RPM,Fuel Injection Start Angle,Fuel Pump State,Engine State,Engine Temperature,Water Temperature PWM,Ignition Magnetization Time,Fuel Injection Time,Closed Loop Fuel Correction,Intake Temperature,Combustion Chamber Intake Temperature,TPS Opening,TPS Idling Learning Value,Battery Voltage,O2 Voltage,Vehicle Speed,TPS Voltage
2024-06-11 15:32:38.934006016+08:00,1001,0.757501585,0,0.07324194,0,9.84333333,-1.406549022,0,5,0.0,68.90625,-4.688705891999987,0.9999528959999999,128,4,30.109363438,13.078119978,472,722,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.175780693,0.0,1,1865,10600,1800,180.0,1,2,118,0.0,2.156,1.688,-0.004407296000000116,52,63,0.0,0.209960228,14.124682318,2.993153948,15.2492844,0.209960228
2024-06-11 15:32:39.384007936+08:00,1001,0.757501585,0,0.078124736,0,9.84333333,-1.406549022,0,5,0.0,68.90625,-4.688705891999987,0.9999528959999999,128,4,30.109363438,13.078119978,472,720,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.175780693,0.0,1,1859,10600,1800,180.0,1,2,118,0.0,2.1,1.688,-0.004407296000000116,52,63,0.0,0.209960228,14.062184279,2.988271152,15.200225040000001,0.209960228
2024-06-11 15:32:39.854821888+08:00,1001,0.757501585,0,0.078124736,0,8.437098036000002,-2.8127843159999983,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,4,29.60936363,13.078119978,469,715,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.136718203,0.0,1,1910,10600,1800,180.0,1,2,118,0.0,2.092,1.6560000000000001,-0.004407296000000116,52,63,0.0,0.209960228,14.249678396,2.983388356,15.6172296,0.209960228
2024-06-11 15:32:40.284037120+08:00,1001,0.757501585,0,0.07324194,0,8.905843134000001,-2.344039217999999,0,5,0.0,68.90625,-4.688705891999987,0.9999528959999999,128,4,29.60936363,13.078119978,469,717,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.136718203,0.0,1,1867,10600,1800,180.0,1,2,118,0.0,2.144,1.6560000000000001,-0.004407296000000116,52,63,0.0,0.209960228,14.249678396,2.97850556,15.265637520000002,0.209960228
2024-06-11 15:32:40.619649024+08:00,1001,0.757501585,0,0.078124736,0,7.968352938000002,-3.2815294139999978,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,4,28.953113882,13.093744972,465,714,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.093749464,0.0,1,1915,10600,1800,180.0,1,2,118,0.0,2.112,1.624,-0.004407296000000116,52,63,0.0,0.209960228,14.312176435,2.973622764,15.6581124,0.209960228
2024-06-11 15:32:41.024667904+08:00,1001,0.757501585,0,0.07324194,0,8.905843134000001,-2.344039217999999,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,4,29.45311369,13.078119978,468,716,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.124999456,0.0,1,1885,10600,1800,180.0,1,2,118,0.0,2.112,1.6480000000000001,-0.004407296000000116,52,63,0.0,0.209960228,14.312176435,2.968739968,15.4128156,0.209960228
2024-06-11 15:32:41.431488+08:00,1001,0.757501585,0,0.07324194,0,8.437098036000002,-2.8127843159999983,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,4,28.796863941999998,13.093744972,464,710,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.078124468,0.0,1,1900,10600,1800,180.0,1,2,118,0.0,2.132,1.612,-0.004407296000000116,52,63,0.0,0.209960228,14.249678396,2.963857172,15.535464,0.209960228
2024-06-11 15:32:41.879710976+08:00,1001,0.757501585,0,0.07324194,0,7.968352938000002,-3.2815294139999978,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,4,28.796863941999998,13.093744972,464,710,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.078124468,0.0,1,1905,10600,1800,180.0,1,2,118,0.0,2.112,1.612,-0.004407296000000116,52,63,0.0,0.209960228,14.312176435,2.958974376,15.5763468,0.209960228
2024-06-11 15:32:42.217122048+08:00,1001,0.757501585,0,0.078124736,0,8.437098036000002,-2.8127843159999983,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,4,29.109363822,13.093744972,466,710,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.0429682270000002,0.0,1,1900,10600,1800,180.0,1,2,118,0.0,2.1,1.584,-0.004407296000000116,52,63,0.0,0.209960228,14.249678396,2.95409158,15.535464,0.209960228
2024-06-11 15:32:42.577146112+08:00,1001,0.757501585,0,0.07324194,0,8.437098036000002,-2.8127843159999983,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,4,28.796863941999998,13.093744972,464,709,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.019530733,0.0,1,1903,10600,1800,180.0,1,2,118,0.0,2.112,1.564,-0.004407296000000116,52,63,0.0,0.209960228,14.312176435,2.949208784,15.559993680000002,0.209960228
2024-06-11 15:32:42.982157824+08:00,1001,0.757501585,0,0.07324194,0,9.374588232,-1.8752941199999995,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,4,29.109363822,13.093744972,466,714,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.0429682270000002,0.0,1,1875,10600,1800,180.0,1,2,118,0.0,2.124,1.584,-0.004407296000000116,52,63,0.0,0.209960228,14.249678396,2.949208784,15.33105,0.209960228
2024-06-11 15:32:43.319681024+08:00,1001,0.757501585,0,0.078124736,0,9.84333333,-1.406549022,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,4,30.578113258,13.078119978,475,724,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.144530701,0.0,1,1862,10600,1800,180.0,1,2,118,0.0,2.1,1.6600000000000001,-0.004407296000000116,52,63,0.0,0.209960228,14.312176435,2.944325988,15.224754720000002,0.209960228
2024-06-11 15:32:43.724924160+08:00,1001,0.757501585,0,0.07324194,0,7.968352938000002,-3.2815294139999978,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,4,28.953113882,13.093744972,465,713,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.03124948,0.0,1,1907,10600,1800,180.0,1,2,118,0.0,2.092,1.576,-0.004407296000000116,52,63,0.0,0.209960228,14.249678396,2.939443192,15.592699920000001,0.209960228
2024-06-11 15:32:44.130737152+08:00,1001,0.757501585,0,0.07324194,0,9.374588232,-1.8752941199999995,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,4,29.937488504,13.078119978,471,718,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.097655713,0.0,1,1867,10600,1800,180.0,1,2,118,0.0,2.124,1.624,-0.004407296000000116,52,63,0.0,0.209960228,14.249678396,2.934560396,15.265637520000002,0.209960228
2024-06-11 15:32:44.467080192+08:00,1001,0.757501585,0,0.078124736,0,10.780823525999999,-0.4690588259999977,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,12,31.249988,13.078119978,479,731,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.191405689,0.0,1,1828,10600,1800,180.0,1,2,118,0.0,2.2840000000000003,1.7,-0.004407296000000116,52,63,0.0,0.209960228,14.124682318,2.861318456,14.946751680000002,0.209960228
2024-06-11 15:32:44.827318784+08:00,1001,0.757501585,0,0.07324194,0,9.84333333,-1.406549022,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,12,30.265613377999998,13.078119978,473,724,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.121093207,0.0,1,1845,10600,1800,180.0,1,2,118,0.0,2.204,1.6440000000000001,-0.004407296000000116,52,63,0.0,0.209960228,13.937188201,2.753896944,15.0857532,0.209960228
2024-06-11 15:32:45.164523008+08:00,1001,0.757501585,0,0.07324194,0,9.84333333,-1.406549022,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,12,30.749988192,13.078119978,476,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.156249448,0.0,1,1845,10600,1800,180.0,1,2,118,0.0,2.156,1.672,-0.004407296000000116,52,63,0.0,0.209960228,13.874690162,2.646475432,15.0857532,0.209960228
2024-06-11 15:32:45.526559232+08:00,1001,0.757501585,0,0.078124736,0,10.312078428,-0.9378039239999971,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,12,30.734363198,13.078119978,476,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.156249448,0.0,1,1850,10600,1800,180.0,1,2,118,0.0,2.18,1.672,-0.004407296000000116,52,63,0.0,0.209960228,13.812192122999999,2.51463994,15.126636,0.209960228
2024-06-11 15:32:45.930926080+08:00,1001,0.757501585,0,0.078124736,0,10.312078428,-0.9378039239999971,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,12,30.109363438,13.078119978,472,717,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.10937446,0.0,1,1850,10600,1800,180.0,1,2,118,0.0,2.2760000000000002,1.6360000000000001,-0.004407296000000116,52,63,0.0,0.209960228,13.749694084,2.402335632,15.126636,0.209960228
2024-06-11 15:32:46.267386880+08:00,1001,0.757501585,0,0.07324194,0,8.905843134000001,-2.344039217999999,0,5,0.0,66.09375,-7.501176479999998,0.9999528959999999,128,12,29.76561357,13.078119978,470,718,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.0859369660000002,0.0,1,1887,10600,1800,180.0,1,2,118,0.0,2.156,1.616,-0.004407296000000116,52,63,0.0,0.209960228,13.999686239999999,2.265617344,15.429168720000002,0.209960228
2024-06-11 15:32:46.673882112+08:00,1001,0.757501585,0,0.07324194,0,9.84333333,-1.406549022,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,12,30.265613377999998,13.078119978,473,724,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.121093207,0.0,1,1846,10600,1800,180.0,1,2,118,0.0,2.164,1.6440000000000001,-0.004407296000000116,51,62,0.0,0.209960228,13.999686239999999,2.1386646480000002,15.09392976,0.209960228
2024-06-11 15:32:47.077037056+08:00,1001,0.757501585,0,0.078124736,0,10.312078428,-0.9378039239999971,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,12,31.078113066,13.078119978,478,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.179686942,0.0,1,1845,10600,1800,180.0,1,2,118,0.0,2.244,1.688,-0.004407296000000116,51,62,0.0,0.209960228,13.874690162,2.011711952,15.0857532,0.209960228
2024-06-11 15:32:47.414470912+08:00,1001,0.757501585,0,0.078124736,0,9.374588232,-1.8752941199999995,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,12,30.109363438,13.078119978,472,719,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.10937446,0.0,1,1884,10600,1800,180.0,1,2,118,0.0,2.208,1.6360000000000001,-0.004407296000000116,51,62,0.0,0.209960228,13.874690162,1.899407644,15.404639040000001,0.209960228
2024-06-11 15:32:47.775525120+08:00,1001,0.757501585,0,0.078124736,0,9.374588232,-1.8752941199999995,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,12,30.734363198,13.078119978,476,724,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.156249448,0.0,1,1872,10600,1800,180.0,1,2,118,0.0,2.18,1.672,-0.004407296000000116,51,62,0.0,0.209960228,13.999686239999999,1.796868928,15.306520320000002,0.209960228
2024-06-11 15:32:48.181444864+08:00,1001,0.757501585,0,0.07324194,0,10.780823525999999,-0.4690588259999977,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,12,30.921863125999998,13.078119978,477,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.1679681950000003,0.0,1,1832,10600,1800,180.0,1,2,118,0.0,2.22,1.68,-0.004407296000000116,51,62,0.0,0.209960228,13.874690162,1.718744192,14.979457920000002,0.209960228
2024-06-11 15:32:48.517016832+08:00,1001,0.757501585,0,0.07324194,0,9.374588232,-1.8752941199999995,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,12,30.265613377999998,13.078119978,473,719,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.121093207,0.0,1,1875,10600,1800,180.0,1,2,118,0.0,2.18,1.6440000000000001,-0.004407296000000116,51,62,0.0,0.209960228,13.999686239999999,1.625971068,15.33105,0.209960228
2024-06-11 15:32:48.946691072+08:00,1001,0.757501585,0,0.078124736,0,9.84333333,-1.406549022,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,12,30.421863318,13.078119978,474,722,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.132811954,0.0,1,1871,10600,1800,180.0,1,2,118,0.0,2.164,1.6520000000000001,-0.004407296000000116,51,62,0.0,0.209960228,13.874690162,1.5624947200000001,15.29834376,0.209960228
2024-06-11 15:32:49.374030080+08:00,1001,0.757501585,0,0.07324194,0,10.780823525999999,-0.4690588259999977,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,12,31.078113066,13.078119978,478,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.179686942,0.0,1,1840,10600,1800,180.0,1,2,118,0.0,2.22,1.688,-0.004407296000000116,51,62,0.0,0.209960228,13.812192122999999,1.503901168,15.0448704,0.209960228
2024-06-11 15:32:49.777097984+08:00,1001,0.757501585,0,0.078124736,0,8.437098036000002,-2.8127843159999983,0,5,0.0,66.09375,-7.501176479999998,0.9999528959999999,128,12,29.921863509999998,13.078119978,471,719,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.097655713,0.0,1,1901,10600,1800,180.0,1,2,118,0.0,2.164,1.624,-0.004407296000000116,51,62,0.0,0.209960228,13.937188201,1.44042482,15.54364056,0.209960228
2024-06-11 15:32:50.114691072+08:00,1001,0.757501585,0,0.07324194,0,10.312078428,-0.9378039239999971,0,5,0.0,67.96875,-5.626196088,0.9999528959999999,128,12,31.078113066,13.078119978,478,732,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.179686942,0.0,1,1826,10600,1800,180.0,1,2,118,0.0,2.22,1.688,-0.004407296000000116,51,62,0.0,0.209960228,13.999686239999999,1.396479656,14.930398559999999,0.209960228
2024-06-11 15:32:50.474181888+08:00,1001,0.757501585,0,0.078124736,0,8.437098036000002,-2.8127843159999983,0,5,0.0,65.15625,-8.438666675999997,0.9999528959999999,128,12,29.593738635999998,13.093744972,469,716,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.074218219,0.0,1,1901,10600,1800,180.0,1,2,118,0.0,2.22,1.608,-0.004407296000000116,51,62,0.0,0.209960228,13.999686239999999,1.357417288,15.54364056,0.209960228
2024-06-11 15:32:50.879691008+08:00,1001,0.757501585,0,0.07324194,0,8.905843134000001,-2.344039217999999,0,5,0.0,66.09375,-7.501176479999998,0.9999528959999999,128,12,30.265613377999998,13.078119978,473,723,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.121093207,0.0,1,1884,10600,1800,180.0,1,2,118,0.0,2.22,1.6440000000000001,-0.004407296000000116,51,62,0.0,0.209960228,13.874690162,1.328120512,15.404639040000001,0.209960228
2024-06-11 15:32:51.217071104+08:00,1001,0.757501585,0,0.07324194,0,10.780823525999999,-0.4690588259999977,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,12,31.249988,13.078119978,479,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.191405689,0.0,1,1827,10600,1800,180.0,1,2,118,0.0,2.188,1.7,-0.004407296000000116,51,62,0.0,0.209960228,13.874690162,1.29394094,14.938575120000001,0.209960228
2024-06-11 15:32:51.623982848+08:00,1001,0.757501585,0,0.078124736,0,10.312078428,-0.9378039239999971,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,12,31.078113066,13.078119978,478,731,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.179686942,0.0,1,1846,10600,1800,180.0,1,2,118,0.0,2.232,1.688,-0.004407296000000116,51,62,0.0,0.209960228,13.937188201,1.274409756,15.09392976,0.209960228
2024-06-11 15:32:52.027117056+08:00,1001,0.757501585,0,0.078124736,0,10.780823525999999,-0.4690588259999977,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,12,31.734362814,13.078119978,482,734,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.222655681,0.0,1,1820,10600,1800,180.0,1,2,118,0.0,2.156,1.724,-0.004407296000000116,51,62,0.0,0.209960228,13.937188201,1.259761368,14.8813392,0.209960228
2024-06-11 15:32:52.364773888+08:00,1001,0.757501585,0,0.078124736,0,9.374588232,-1.8752941199999995,0,5,0.0,66.09375,-7.501176479999998,0.9999528959999999,128,12,30.421863318,13.078119978,474,723,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.132811954,0.0,1,1874,10600,1800,180.0,1,2,118,0.0,2.164,1.6520000000000001,-0.004407296000000116,51,62,0.0,0.209960228,13.999686239999999,1.240230184,15.32287344,0.209960228
2024-06-11 15:32:52.769635840+08:00,1001,0.757501585,0,0.07324194,0,10.312078428,-0.9378039239999971,0,5,0.0,67.03125,-6.563686283999999,0.9999528959999999,128,12,30.906238132,13.078119978,477,727,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.1679681950000003,0.0,1,1851,10600,1800,180.0,1,2,118,0.0,2.232,1.68,-0.004407296000000116,51,62,0.0,0.209960228,13.999686239999999,1.225581796,15.134812559999999,0.209960228
2024-06-11 15:32:53.221448960+08:00,1001,0.757501585,0,0.078124736,0,9.374588232,-1.8752941199999995,0,5,0.0,66.09375,-7.501176479999998,0.9999528959999999,128,12,30.578113258,13.078119978,475,726,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.144530701,0.0,1,1869,10600,1800,180.0,1,2,118,0.0,2.132,1.6600000000000001,-0.004407296000000116,51,62,0.0,0.209960228,13.874690162,1.210933408,15.28199064,0.209960228
2024-06-11 15:32:53.626529024+08:00,1001,0.757501585,0,0.07324194,0,8.437098036000002,-2.8127843159999983,0,5,0.0,65.15625,-8.438666675999997,0.9999528959999999,128,12,29.749988576,13.093744972,470,716,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.0859369660000002,0.0,1,1902,10600,1800,180.0,1,2,118,0.0,2.156,1.616,-0.004407296000000116,51,62,0.0,0.209960228,13.937188201,1.19628502,15.551817120000003,0.209960228
2024-06-11 15:32:54.030082048+08:00,1001,0.757501585,0,0.078124736,0,9.84333333,-1.406549022,0,5,0.0,66.09375,-7.501176479999998,0.9999528959999999,128,12,30.906238132,13.078119978,477,730,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.1679681950000003,0.0,1,1860,10600,1800,180.0,1,2,118,0.0,2.244,1.68,-0.004407296000000116,51,62,0.0,0.209960228,13.999686239999999,1.186519428,15.2084016,0.209960228
2024-06-11 15:32:54.367322880+08:00,1001,0.757501585,0,0.078124736,0,9.374588232,-1.8752941199999995,0,5,0.0,66.09375,-7.501176479999998,0.9999528959999999,128,12,30.906238132,13.078119978,477,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.1679681950000003,0.0,1,1868,10600,1800,180.0,1,2,118,0.0,2.148,1.68,-0.004407296000000116,51,62,0.0,0.209960228,13.874690162,1.176753836,15.273814080000001,0.209960228
