ECU Absolute Time,Atmospheric Pressure,Inclination Switch,Fault Code Count,Ignition Coil Current Diagnosis,Fault Light Mileage,Ignition Advance Angle,Idling Correction Ignition Angle,Fuel Injection Prohibition Mode,Injection Mode,Bypass Delay Correction,ABV Opening,ABV Idling Correction,Lambda Setting,Air-Fuel Ratio Rich,Closed Loop Control,Air Flow,Throttle Valve Air Flow,Intake Manifold Pressure,Intake Manifold Front Pressure,MFF_AD_ADD_MMV_REL,MFF_AD_FAC_MMV_REL,MFF_AD_ADD_MMV,MFF_AD_FAC_MMV,Fuel Injection Quantity,MFF_WUP_COR,Ignition Mode,Engine RPM,Engine RPM Limit,Idling Target RPM,Fuel Injection Start Angle,Fuel Pump State,Engine State,Engine Temperature,Water Temperature PWM,Ignition Magnetization Time,Fuel Injection Time,Closed Loop Fuel Correction,Intake Temperature,Combustion Chamber Intake Temperature,TPS Opening,TPS Idling Learning Value,Battery Voltage,O2 Voltage,Vehicle Speed,TPS Voltage
2024-06-11 15:10:18.857115136+08:00,1001,0.757501585,0,0.078124736,0,9.374588232,-1.8752941199999995,0,5,0.0,70.78125,-5.626196088,0.9999528959999999,128,4,30.656238228,13.249994912,473,720,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.2109369340000002,0.0,1,1863,10600,1800,180.0,1,2,114,0.0,2.18,1.712,-0.004407296000000116,48,59,0.0,0.209960228,13.999686239999999,3.00291954,15.23293128,0.209960228
2024-06-11 15:10:19.263642112+08:00,1001,0.757501585,0,0.07324194,0,9.374588232,-1.8752941199999995,0,5,0.0,70.78125,-5.626196088,0.9999528959999999,128,4,30.984363102,13.249994912,475,723,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.238280677,0.0,1,1870,10600,1800,180.0,1,2,114,0.0,2.132,1.736,-0.004407296000000116,48,59,0.138671804,0.209960228,13.937188201,2.998036744,15.2901672,0.209960228
2024-06-11 15:10:19.599363072+08:00,1001,0.757501585,0,0.068359144,0,9.84333333,-1.406549022,0,5,0.0,70.78125,-5.626196088,0.9999528959999999,128,4,31.312487976,13.249994912,477,727,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.261718171,0.0,1,1863,10600,1800,180.0,1,2,114,0.0,2.248,1.752,-0.004407296000000116,48,59,0.0,0.209960228,13.937188201,2.993153948,15.23293128,0.214843024
2024-06-11 15:10:20.007234048+08:00,1001,0.757501585,0,0.078124736,0,8.905843134000001,-2.344039217999999,0,5,0.0,70.78125,-5.626196088,0.9999528959999999,128,4,31.140613042,13.249994912,476,720,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.249999424,0.0,1,1894,10600,1800,180.0,1,2,114,0.0,2.192,1.744,-0.004407296000000116,48,59,0.138671804,0.209960228,13.937188201,2.993153948,15.48640464,0.209960228
2024-06-11 15:10:20.409328896+08:00,1001,0.757501585,0,0.07324194,0,10.312078428,-0.9378039239999971,0,5,0.0,71.71875,-4.688705891999987,0.9999528959999999,128,4,32.468737532,13.249994912,484,730,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.277343167,0.0,1,1844,10600,1800,180.0,1,2,114,0.0,2.22,1.764,-0.004407296000000116,48,59,0.0,0.209960228,13.937188201,2.988271152,15.07757664,0.209960228
2024-06-11 15:10:20.816363008+08:00,1001,0.757501585,0,0.078124736,0,7.968352938000002,-3.2815294139999978,0,5,0.0,69.84375,-6.563686283999999,0.9999528959999999,128,4,30.484363293999998,13.265619906,472,711,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.136718203,0.0,1,1926,10600,1800,180.0,1,2,114,0.0,2.192,1.6560000000000001,-0.004407296000000116,48,59,0.0,0.209960228,14.062184279,2.983388356,15.74805456,0.209960228
2024-06-11 15:10:21.151869184+08:00,1001,0.757501585,0,0.07324194,0,9.84333333,-1.406549022,0,5,0.0,69.84375,-6.563686283999999,0.9999528959999999,128,4,31.140613042,13.249994912,476,722,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.183593191,0.0,1,1865,10600,1800,180.0,1,2,114,0.0,2.132,1.692,-0.004407296000000116,48,59,0.0,0.209960228,13.937188201,2.97850556,15.2492844,0.209960228
2024-06-11 15:10:21.556910080+08:00,1001,0.757501585,0,0.078124736,0,9.374588232,-1.8752941199999995,0,5,0.0,69.84375,-6.563686283999999,0.9999528959999999,128,4,31.968737724,13.249994912,481,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.238280677,0.0,1,1867,10600,1800,180.0,1,2,114,0.0,2.232,1.736,-0.004407296000000116,48,59,0.0,0.209960228,13.937188201,2.973622764,15.265637520000002,0.214843024
2024-06-11 15:10:21.961906944+08:00,1001,0.757501585,0,0.078124736,0,9.374588232,-1.8752941199999995,0,5,0.0,69.84375,-6.563686283999999,0.9999528959999999,128,4,32.312487592,13.249994912,483,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.26562442,0.0,1,1868,10600,1800,180.0,1,2,114,0.0,2.232,1.756,-0.004407296000000116,48,59,0.0,0.209960228,13.937188201,2.973622764,15.273814080000001,0.209960228
2024-06-11 15:10:22.299334912+08:00,1001,0.757501585,0,0.07324194,0,9.374588232,-1.8752941199999995,0,5,0.0,69.84375,-6.563686283999999,0.9999528959999999,128,4,30.656238228,13.249994912,473,721,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.1484369500000002,0.0,1,1871,10600,1800,180.0,1,2,114,0.0,2.22,1.6640000000000001,-0.004407296000000116,48,59,0.138671804,0.209960228,13.937188201,2.968739968,15.29834376,0.214843024
2024-06-11 15:10:22.705058048+08:00,1001,0.757501585,0,0.07324194,0,9.374588232,-1.8752941199999995,0,5,0.0,69.84375,-6.563686283999999,0.9999528959999999,128,12,30.828113162,13.249994912,474,723,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.160155697,0.0,1,1858,10600,1800,180.0,1,2,114,0.0,2.232,1.676,-0.004407296000000116,48,59,0.0,0.209960228,13.812192122999999,2.958974376,15.19204848,0.209960228
2024-06-11 15:10:23.109398016+08:00,1001,0.757501585,0,0.07324194,0,8.437098036000002,-2.8127843159999983,0,5,0.0,68.90625,-7.501176479999998,0.9999528959999999,128,12,30.984363102,13.249994912,475,724,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.171874444,0.0,1,1900,10600,1800,180.0,1,2,114,0.0,2.2880000000000003,1.684,-0.004407296000000116,48,59,0.0,0.209960228,13.874690162,2.841787272,15.535464,0.209960228
2024-06-11 15:10:23.446883840+08:00,1001,0.757501585,0,0.07324194,0,9.374588232,-1.8752941199999995,0,5,0.0,69.84375,-6.563686283999999,0.9999528959999999,128,12,31.64061285,13.249994912,479,730,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.218749432,0.0,1,1873,10600,1800,180.0,1,2,114,0.0,2.208,1.72,-0.004407296000000116,48,59,0.0,0.209960228,13.874690162,2.70995178,15.314696880000001,0.209960228
2024-06-11 15:10:23.851902976+08:00,1001,0.757501585,0,0.078124736,0,10.312078428,-0.9378039239999971,0,5,0.0,70.78125,-5.626196088,0.9999528959999999,128,12,31.984362718,13.249994912,481,730,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.242186926,0.0,1,1846,10600,1800,180.0,1,2,114,0.0,2.232,1.736,-0.004407296000000116,48,59,0.138671804,0.209960228,13.874690162,2.61229586,15.09392976,0.209960228
2024-06-11 15:10:24.258748160+08:00,1001,0.757501585,0,0.078124736,0,10.780823525999999,-0.4690588259999977,0,5,0.0,70.78125,-5.626196088,0.9999528959999999,128,12,32.312487592,13.249994912,483,733,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.26562442,0.0,1,1844,10600,1800,180.0,1,2,114,0.0,2.232,1.756,-0.004407296000000116,48,59,0.138671804,0.209960228,13.874690162,2.485343164,15.07757664,0.209960228
2024-06-11 15:10:24.663770880+08:00,1001,0.757501585,0,0.078124736,0,9.84333333,-1.406549022,0,5,0.0,70.78125,-5.626196088,0.9999528959999999,128,12,32.312487592,13.249994912,483,731,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.26562442,0.0,1,1858,10600,1800,180.0,1,2,114,0.0,2.232,1.756,-0.004407296000000116,48,59,0.0,0.209960228,13.749694084,2.358390468,15.19204848,0.209960228
2024-06-11 15:10:24.999352832+08:00,1001,0.757501585,0,0.078124736,0,10.312078428,-0.9378039239999971,0,5,0.0,70.78125,-5.626196088,0.9999528959999999,128,12,32.640612466,13.249994912,485,733,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.289061914,0.0,1,1846,10600,1800,180.0,1,2,114,0.0,2.22,1.776,-0.004407296000000116,48,59,0.0,0.209960228,13.812192122999999,2.231437772,15.09392976,0.209960228
2024-06-11 15:10:25.404380160+08:00,1001,0.757501585,0,0.07324194,0,9.84333333,-1.406549022,0,5,0.0,69.84375,-6.563686283999999,0.9999528959999999,128,12,31.64061285,13.249994912,479,726,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.218749432,0.0,1,1863,10600,1800,180.0,1,2,114,0.0,2.3000000000000003,1.72,-0.004407296000000116,48,59,0.0,0.209960228,13.812192122999999,2.114250668,15.23293128,0.209960228
2024-06-11 15:10:25.811150080+08:00,1001,0.757501585,0,0.07324194,0,21.56196078,-0.00031372799999829226,0,5,0.0,76.40625,-0.001254911999993169,0.9999528959999999,128,8,59.796852038,40.281234532,649,1001,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,6.13281093,0.0,1,2217,10600,1800,168.75,1,3,114,0.0,2.16,4.752,-0.004407296000000116,48,59,0.8320308240000001,0.209960228,13.812192122999999,2.00194636,18.12743352,0.214843024
2024-06-11 15:10:26.147403008+08:00,1001,0.757501585,0,0.048827960000000004,0,35.62431372,-0.00031372799999829226,1,5,0.0,51.5625,-0.001254911999993169,0.9999528959999999,128,8,13.453119833999999,13.312494888,250,387,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,1.621093335,0.0,1,3514,10600,1800,180.0,1,5,114,0.0,1.6520000000000001,1.256,-0.004407296000000116,48,58,0.138671804,0.209960228,13.937188201,1.899407644,28.732431840000004,0.864254892
2024-06-11 15:10:26.551832832+08:00,1001,0.757501585,0,0.058593552,0,11.249568624000005,-0.00031372799999829226,0,5,0.0,75.9375,-0.001254911999993169,0.9999528959999999,128,8,21.984366557999998,13.281244899999999,414,584,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,1.542968355,0.0,1,2414,10600,1800,180.0,1,2,114,0.0,2.008,1.196,-0.004407296000000116,48,59,0.138671804,0.209960228,13.812192122999999,1.308589328,19.738215840000002,0.214843024
2024-06-11 15:10:26.956939008+08:00,1001,0.757501585,0,0.068359144,0,13.593294114000003,2.3434117620000023,0,5,0.0,80.15625,3.748705872000002,0.9999528959999999,128,12,29.499988672,13.265619906,465,690,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.066405721,0.0,1,2114,10600,2215,180.0,1,2,114,0.0,2.068,1.6,-0.004407296000000116,48,59,0.138671804,0.209960228,13.812192122999999,1.127925876,17.28524784,0.214843024
2024-06-11 15:10:27.363653888+08:00,1001,0.757501585,0,0.068359144,0,11.249568624000005,-0.00031372799999829226,0,5,0.0,78.28125,1.8737254800000045,0.9999528959999999,128,12,30.31248836,13.265619906,470,695,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.121093207,0.0,1,2100,10600,2103,180.0,1,2,114,0.0,2.068,1.6440000000000001,-0.004407296000000116,48,59,0.138671804,0.209960228,13.812192122999999,1.616205476,17.170776,0.214843024
2024-06-11 15:10:27.699301120+08:00,1001,0.757501585,0,0.068359144,0,9.374588232,-1.8752941199999995,0,5,0.0,77.34375,0.9362352840000057,0.9999528959999999,128,12,30.421863318,13.265619906,471,703,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.132811954,0.0,1,2064,10600,1991,180.0,1,2,114,0.0,2.108,1.6520000000000001,-0.004407296000000116,48,59,0.138671804,0.209960228,13.812192122999999,1.582025904,16.87641984,0.214843024
2024-06-11 15:10:28.106106112+08:00,1001,0.757501585,0,0.07324194,0,8.437098036000002,-2.8127843159999983,0,5,0.0,76.40625,-0.001254911999993169,0.9999528959999999,128,12,31.468737916,13.265619906,478,715,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.207030685,0.0,1,1995,10600,1895,180.0,1,2,114,0.0,2.16,1.712,-0.004407296000000116,48,59,0.138671804,0.209960228,13.999686239999999,1.53808074,16.3122372,0.214843024
2024-06-11 15:10:28.509332992+08:00,1001,0.757501585,0,0.068359144,0,8.437098036000002,-2.8127843159999983,0,5,0.0,76.40625,-0.001254911999993169,0.9999528959999999,128,12,32.96873734,13.265619906,487,723,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.312499408,0.0,1,1899,10600,1800,180.0,1,2,114,0.0,2.164,1.792,-0.004407296000000116,48,59,0.138671804,0.209960228,13.812192122999999,1.48925278,15.52728744,0.214843024
2024-06-11 15:10:28.849370880+08:00,1001,0.757501585,0,0.07324194,0,8.905843134000001,-2.344039217999999,0,5,0.0,76.40625,-0.001254911999993169,0.9999528959999999,128,12,33.453112153999996,13.265619906,490,726,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.3437494,0.0,1,1892,10600,1800,180.0,1,2,114,0.0,2.12,1.816,-0.004407296000000116,48,59,0.138671804,0.209960228,13.874690162,1.445307616,15.470051520000002,0.214843024
2024-06-11 15:10:29.252125952+08:00,1001,0.757501585,0,0.07324194,0,7.030862742000004,-4.21901961,0,5,0.0,75.46875,-0.938745107999992,0.9999528959999999,128,12,32.296862598,13.265619906,483,720,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.26562442,0.0,1,1958,10600,1800,180.0,1,2,114,0.0,2.192,1.756,-0.004407296000000116,48,59,0.138671804,0.209960228,13.749694084,1.420893636,16.00970448,0.214843024
2024-06-11 15:10:29.658812160+08:00,1001,0.757501585,0,0.078124736,0,8.905843134000001,-2.344039217999999,0,5,0.0,76.40625,-0.001254911999993169,0.9999528959999999,128,12,33.140612274,13.265619906,488,727,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.324218155,0.0,1,1890,10600,1800,180.0,1,2,114,0.0,2.192,1.8,-0.004407296000000116,48,59,0.0,0.209960228,13.937188201,1.381831268,15.4536984,0.214843024
2024-06-11 15:10:30.063677952+08:00,1001,0.757501585,0,0.07324194,0,7.499607840000003,-3.750274511999997,0,5,0.0,75.46875,-0.938745107999992,0.9999528959999999,128,12,32.624987472,13.265619906,485,722,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.289061914,0.0,1,1945,10600,1800,180.0,1,2,114,0.0,2.14,1.776,-0.004407296000000116,48,59,0.138671804,0.209960228,13.937188201,1.357417288,15.9034092,0.214843024
2024-06-11 15:10:30.511791872+08:00,1001,0.757501585,0,0.078124736,0,8.437098036000002,-2.8127843159999983,0,5,0.0,75.46875,-0.938745107999992,0.9999528959999999,128,12,33.609362094,13.249994912,491,735,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.355468147,0.0,1,1902,10600,1800,180.0,1,2,114,0.0,2.156,1.824,-0.004407296000000116,48,59,0.138671804,0.209960228,13.874690162,1.333003308,15.551817120000003,0.209960228
2024-06-11 15:10:30.961777920+08:00,1001,0.757501585,0,0.078124736,0,8.437098036000002,-2.8127843159999983,0,5,0.0,75.46875,-0.938745107999992,0.9999528959999999,128,12,33.296862214,13.265619906,489,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.332030653,0.0,1,1908,10600,1800,180.0,1,2,114,0.0,2.208,1.808,-0.004407296000000116,48,59,0.138671804,0.209960228,13.874690162,1.303706532,15.600876480000002,0.214843024
2024-06-11 15:10:31.299264+08:00,1001,0.757501585,0,0.07324194,0,8.437098036000002,-2.8127843159999983,0,5,0.0,74.53125,-1.8762353039999908,0.9999528959999999,128,12,32.796862406,13.265619906,486,726,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.300780661,0.0,1,1892,10600,1800,180.0,1,2,114,0.0,2.22,1.784,-0.004407296000000116,48,59,0.138671804,0.209960228,13.812192122999999,1.284175348,15.470051520000002,0.214843024
2024-06-11 15:10:31.706281984+08:00,1001,0.757501585,0,0.078124736,0,8.437098036000002,-2.8127843159999983,0,5,0.0,74.53125,-1.8762353039999908,0.9999528959999999,128,12,32.796862406,13.265619906,486,728,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.2304681790000003,0.0,1,1907,10600,1800,180.0,1,2,114,0.0,2.208,1.728,-0.004407296000000116,48,59,0.138671804,0.209960228,13.999686239999999,1.274409756,15.592699920000001,0.214843024
2024-06-11 15:10:32.111232+08:00,1001,0.757501585,0,0.068359144,0,8.905843134000001,-2.344039217999999,0,5,0.0,74.53125,-1.8762353039999908,0.9999528959999999,128,12,33.609362094,13.249994912,491,737,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.285155665,0.0,1,1887,10600,1800,180.0,1,2,114,0.0,2.248,1.772,-0.004407296000000116,48,59,0.0,0.209960228,13.749694084,1.254878572,15.429168720000002,0.214843024
2024-06-11 15:10:32.447862016+08:00,1001,0.757501585,0,0.078124736,0,8.437098036000002,-2.8127843159999983,0,5,0.0,74.53125,-1.8762353039999908,0.9999528959999999,128,12,32.8124874,13.249994912,486,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.2304681790000003,0.0,1,1888,10600,1800,180.0,1,2,114,0.0,2.164,1.728,-0.004407296000000116,48,59,0.138671804,0.209960228,13.937188201,1.240230184,15.43734528,0.214843024
2024-06-11 15:10:32.853656064+08:00,1001,0.757501585,0,0.078124736,0,8.905843134000001,-2.344039217999999,0,5,0.0,75.46875,-0.938745107999992,0.9999528959999999,128,12,33.140612274,13.249994912,488,728,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.253905673,0.0,1,1886,10600,1800,180.0,1,2,114,0.0,2.156,1.748,-0.004407296000000116,48,59,0.0,0.209960228,13.874690162,1.225581796,15.420992159999999,0.209960228
2024-06-11 15:10:33.258614016+08:00,1001,0.757501585,0,0.07324194,0,8.905843134000001,-2.344039217999999,0,5,0.0,74.53125,-1.8762353039999908,0.9999528959999999,128,12,33.609362094,13.265619906,491,730,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.285155665,0.0,1,1907,10600,1800,180.0,1,2,114,0.0,2.22,1.772,-0.004407296000000116,48,59,0.138671804,0.209960228,13.812192122999999,1.215816204,15.592699920000001,0.214843024
2024-06-11 15:10:33.594278144+08:00,1001,0.757501585,0,0.078124736,0,9.374588232,-1.8752941199999995,0,5,0.0,74.53125,-1.8762353039999908,0.9999528959999999,128,12,33.140612274,13.249994912,488,734,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.253905673,0.0,1,1855,10600,1800,180.0,1,2,114,0.0,2.22,1.748,-0.004407296000000116,48,59,0.138671804,0.209960228,13.749694084,1.206050612,15.1675188,0.214843024
2024-06-11 15:10:33.999351040+08:00,1001,0.757501585,0,0.07324194,0,7.968352938000002,-3.2815294139999978,0,5,0.0,73.59375,-2.8137254999999897,0.9999528959999999,128,12,32.453112538,13.265619906,484,722,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.207030685,0.0,1,1920,10600,1800,180.0,1,2,114,0.0,2.156,1.712,-0.004407296000000116,48,59,0.0,0.209960228,13.937188201,1.19628502,15.6989952,0.214843024
2024-06-11 15:10:34.404248064+08:00,1001,0.757501585,0,0.07324194,0,9.84333333,-1.406549022,0,5,0.0,75.46875,-0.938745107999992,0.9999528959999999,128,12,33.312487208,13.249994912,489,729,-3.2767999996963226e-05,-1.6383999998481613e-05,-3.2767999996963226e-05,-1.6383999998481613e-05,2.26562442,0.0,1,1858,10600,1800,180.0,1,2,114,0.0,2.156,1.756,-0.004407296000000116,48,59,0.0,0.209960228,13.812192122999999,1.191402224,15.19204848,0.214843024
